label,text
1,just found out that Sony are bringing out Singstar : Take That.  How awesome?  I only want it for Patience and Rule the World 
1,@djblackceasar I NEVER get in trouble! Ima BOSS  hehe
1,please follow me! i need 4 more followers to make it 100. lol 
1,3 episodes left... Gonna watch them tomorrow night then I dunno... Maybe Sex and the City season 3  Night all &lt;3
1,#mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday #mileymonday  retwee
1,Cleaned girl's room... only took 2 hours.  Edited  13 &amp; 14 and  now off to the hospital..
1,Cupcake heaven! http://ilovecupcakes.co.za/  check out the shop!  nice #design  (weird contact info popup tho)
1,http://twitpic.com/4iv1i - Lmao she's brave! She ended up doing army tactics climbing down the chair leg lol. That's my girl! 
1,@myinkyfingersAU thanks! I am really pleased with it 
1,@HeidiCortez So you're 21% more star this week? 
1,@tommcfly : have fun Tom.  wish y'all an amazing night. good luck. wish I was there xx
1,@Hitman1971 You got me!! 
1,"@macstarr - Oh my, 7am on a Sun, where did ya have to so early in the morn? Hope you got some rest chica "
1,Waiting for my croissants to cook 
1,Oh we are closing that gap SO FAST. @TomFelton is TOTALLY going to win this thing!!  http://bit.ly/PmvRY
0,Missing my little ship Carnival Pride  http://twitpic.com/7yj59
1,@moanyboot enjoy ur diggin' - what's the weather like for you in Coatbridge? 
1,http://bit.ly/iXZAj  new picture- comment 
0,"@amandamcfly woooow! congratulations  thanks, i hope they won (: i try they came here, but they dont  its like they hate Spain &gt;.&lt; haha"
1,@imjstsayin (((((hugs back)))))! 
1,@Meadbhis You go into design settings and pick a pic fro your computer and put it as tile. The tongue is a lino of the Rolling Stones 
0,@stl_cardinals 
1,Morning peeps!  x
1,@walter_polyglot Well the next after his dad anyway. 
1,@Jonasbrothers haha ping pong is awesome!! i love you guys!!.... and ping pong too!! 
0,"@aussieboby yep, and so do rental managers apparently  ... so disappointed ..  .. ah well.  As long as I get my bond back don't care."
0,Hmmmm where is everyone my house is empty.  am all alone.
1,"just woke up and it's lunch time again. oh, well. g2g "
1,@drsimonc  well said
1,@debianese It's nice to meet you &quot; face to face&quot;. 
0,@youbetheanchor ME haha 
0,"@laurasaurusrexx Bleurgh, I gave her the benefit of the doubt for so long "
1,@SteveBrunton shes pretty so i will take that as a compliment 
1,My latest blog &quot;The Golden Years...a tribute to the very old&quot; http://is.gd/qddj 
0,Ulcers all over my mouth... :@ 
0,@jeffkang maybe maybe not i'm on Kauai 
1,"@canadianchick74 well, there IS a bit of difference between my dog eating my car and my 5-year-old (if I had one) or a pet alligator. "
0,@Ozquilter What a scary Australia we live in 
1,@keshiaford those r some good jay song choices  song cry is the shit
1,Listening to Stanley Turrentine's &quot;Journey Into Melodie&quot; from the &quot;Look Out!&quot; CD ~ for @@xxSDOxx  http://bit.ly/GmA8l
0,tomorrow i prepare to fail  I don't understand any of it can't wait until its ok though 
1,boscaiola is SO GOOD. very yummy. 
1,@drelabre thats pretty neat. which do you play? 
1,"@itsHicka so after my 3rd child, had a pacemaker put in "
0,@lakeffectkid gahhhh no!  How can she not want to go... I wuld love to go!
0,@seansmithsucks  I miss your insults   x
0,@Yvie when it gets real bad i set my updates to private 
1,is thinking about @mileycyrus and @mitchelmusso 
1,"@ctreit Hmmm, maybe that's what they meant. They eluded to something brand new but you know how the media is "
1,"We have been, seen and purchased! Good, well executed shopping trip - a few planned buys and one impulse. So successful foray to MK "
1,@christinajade Think it will work with Herr's potato chips? 
1,@bobbytommy i cant believeeeeeeeeeee u didnt know the fest was this weekend...lmafo 
0,i don't understand the whole follow friday thing? 
1,"@Killbourne hi, yeh try www.ant-online.co.uk "
1,@hellomilo one of my favourite meals too 
0,@josianna he's brill. I'm gutted he can't live with me. He cries when I leave my parents house! 
0,@steve_gray_ where were the Pixies!? ...not that i could've gone but i would've liked the choice 
1,@mcarvin Of course. Nice one 
0,"@Zakupilot256 It's honestly that bad?  I feel I must play it, though. I love the series."
0,Ughh I'm gonna have to carry like 80 pounds of stupid textbooks tomorrow to turn them in 
0,@mayalabeeDC3 its really hard. i need to sleep. 
1,"@iamolly I plan to keep them forever, yeah. "
0,"I cleaned the whole guest bedroom and bathroom, lit yummy smelling candles, was totally ready for a nice girls night "
0,@an0el lmaoo i would have nightmares yo i would never feel clean 
1,@Veganluke still.... your a disgrace to humanity 
0,@bowwow614 what's wrong? 
1,@mandy_88 http://www.justin.tv/mordane2 
1,@Nadineee hahaha. No dramas u looked fun so I thought I would add u. So nice to meet u 
1,"@DavidArchie LOL. couple of times before when i wake up &amp; people in the house were telling 'btw, there was an earthquake'..LOL "
1,Gonna workout now 
1,@hezmcfly hehe lol xDD now it's 5.13pm ;DD and you're in the future xD 6.13pm? 
1,"@DriesCroons also worked on that video, he's the guy with the blond hear, doing those tricks "
0,OUCH! I just cut my finger with a bread knife 
0,@mariawinther That can be so hard -tho at least you've got time to sort through everything &amp; decide. &amp; it's so stressful! 
1,@xamylouise Clever idea...hope they appreciate it 
0,@developit i &lt;3 my jeans too - just wished my fat arse would fit into them atm 
0,sorry Marian but he's with Cindy now 
0,@Karinaaaaaaaaaa im going to miss BGT  lols
0,@olerafa sorry  i wish i could stream this somehow
1,"Is up, my Dad's Birthday today... looks like the weather may stay good! Lets hope so "
1,"@Bettyc912 I started Twilight yesterday and yes, I'm already hooked. "
0,@AlexAllTimeLow that's exactly how i'm feeling now 
1,@rhidown  we are going to come in your dreams 
0,"@GADataGuy I'll bet you are!! LOL  I slept like crap. Went to bed too late and woke up too early    Poor me, poor me  lol"
0,OMG i have jus found my prom dress in purple the colour i wanted all along and now like iv got the blue one !! 
1,@lemongeneration good ones or bad ones? lol 
1,I'm a tweety bird 
0,Just got a new iPhone screen as I had moisture under my other  wayy new screen wonder if it will be any better HD ftw haha
1,@GCs_RIOT_GURL hey hey thank you  the con was fudging awesome. Well everything supernatural related is fudging awesome.
0,@ludovicspeaks Hi Ludovic! This is the 1st tweet that I've seen from you today.  Sorry ~ the timeline goes by faster and faster each day.
0,Tummy ache! My stomach hurts soooo bad 
1,@mrstu69 hehe. Well the new model should be out SOON!! I luffs my iPhone. Can't wait for my upgrade 
0,@TeamGomez wow I feel bad now  I've never had a boyfriend
0,noooooo. not the sad animal commericals!!! 
1,"@suziperry Why shouldn't he be Scottish, Suzi? "
1,@Gerrigee  You too... Take care! xx
0,My little china duckie dish that I've had since I was a baby just fell off the shelf and smashed  Woe.: My little china duckie dish tha..
1,@itsonlywords You thought &amp; did -  Those are tough too - Pat U!!
0,@sicknantino yep  the most &amp; only talent of that band is gone.
1,@Iren19 I'm sure you do  It's just I thought many of my followers don't really care of my tweets!!! So it's a good surprise D
1,@bixsmom I'm not sure...but my knee is annoying enough to be a good reason not to visit the gym today 
1,"@ReverendBobby I figured as youre universally considered a retard, you could do with a friend.  He give you stats and shit, good website."
1,"@mommapuff chris richardson  idk if you watched S6, he was my fav"
1,@mirandamaxxx I would come but I cant go to London tomorrow! But i am going to London next sunday... 
1,@jordanhowell I have sailed the worl beheld its wonders.... 
1,"@Gamer_Chick_Lea Hi Lea, thanks for adding me, hope that you are well. "
1,@JESS_TRUESDALE Enjoy your sweet days with the hubby. 
1,@StandingFirmCM Awesome! Enjoy your easy day &amp; your coffee! 
1,"@LovinMcMuffin nice, good stuff, have fun "
1,"@misstdoe but when you read  their stream and it is updated once every 2 weeks with 1 link maybe not, I think you misunderstood my intent "
0,"@iheartnynuk btw, video came out CRAPPY!!!!!!!    I need a new spot to place it."
1,wow. David Cook is an endorser of Skechers?! cooooolio. 
1,"@YoungQ Keep it rolling, it is purely for our entertainment. we'll def keep watching  "
1,@MishB_ LOL noooo! Imma cum where u at!!! 
0,"@SharonTappan apparently not yet, just was watching CNN, 228 people on board, mostly likely down in ocean "
1,@Mr_PaulEvans  bah...dont want to hear bout those LAKERS...im in BEAT LA  mode dontcha know   im good.. FOOTBALL?
1,@eunice007 I'll make you some cookies. 
0,"busy week, church, dress rehearsal, spring show thursday &amp; friday. missing mix fest &amp; wtk "
0,"@ponyy i no, i miss it "
1,"gonna take a picture of my star wars hoody as promised.. not sure when, but today  @tommcfly @paula_mcfly"
0,@MsJuicy313 Awww  boobear... *hugz*
0,@jessielovessyou me too 
0,@TomBeasley It's so hard! I'm on the 3rd paragraph and I'm already stuck on what to write about my character! 
1,"@AspaPhoto I am the same... well peer trained, peer taught, peer learning "
0,I am officially declaring war on the neighbor kitty: he pooped in DD's sandbox during 10mins we were away &amp; then killed a baby bunny  Grr!
0,I think I destroyed a tonsil yelling this song. Ow my throat 
0,@taki_serbia I bet thats a dc hack again... remember we had it a few months back before AS DChack came in to fashion 
1,@MOSTAR551 following u now boo!! 
0,Im starting to feel really tired  This line has moved up lol one person and that person is still busy. This is gonna take forever. 
1,Being a band geek right now...watching footage of my college band on TV...nostalgic...that was my life 4 like 2yrs 
1,@Iconic88 Good evening sir! Very happy to know your still on the planet.  Not like you where leaving anytime soon. ;-)
0,@bowwow614 Love Your Music; But Nobody Plays It In Ireland  Wud U Mind If I Sent It Into A Radio Station To Play It; Everyone Will Love U
1,Freebie: Get free Burt's Bee Balm every day! Info: http://short.to/1cp2 Follow me for your Twitter freebies! 
1,@josianna Lol I can imagine! Must've been quite a sight!  Also read about the book(s) you're writing. They sound intriguing! x
1,@noolo hence the LOL tagged on to the end :-D say thanks to @remzology 
1,@andybirdwell morning to you sir! 
1,"Okay, I go downstairs  I'm so hungry.. see you soon Twitters..xx"
0,@xbllygbsnii hello! jeezo you talk some shite mr ;) lmao! jkjk ;) thats me back from lunch now :@ 
1,http://twitpic.com/6tx4w - Will I see anyone here?? 
1,@lividthorn haha its sunny here 
0,@amybites OMG? You feel old. I was like 27 when that came out. Thanks for putting it all in perspective for this old codger  Hehe
1,My dear mom inlaw jst called me aahhh i love her so much.. SHES DA BEST 
1,Lil Wayne brought back memories of Octoberrr.  Such a fun concert!
0,@GregoryGorgeous prob one of the worst ways to die bc you know it's coming &amp; you can't do a thing about it   
0,@Pokinatcha I know  soo annoying
1,"it's been so bz after coming back from reservist, what's going on folks! "
1,@shelliwazzu heehee thanks I love her too bits 
0,"@boxdog I don't mean to seem insensitive; it's just... too risky.   Also not as good for a bath's relaxing properties, I'd imagine."
0,@jeromea @taytaybulls told me Button was in the country a few years back - and no one paid attention  He was still with Mild Seven daw.
1,@ChammyGrrl OMG!!! I can't believe you said EFF OFF  I effing love you for it!! http://effing.cc
1,"@unicorn1960 I am, Mary. Your first follower. "
0,This is gonna be a loooong weeek.  http://ff.im/41nuh
0,"Curse iTunes for stop working again. When I'm just doing an update if play count it works. But when adding songs, it crashes as soon as "
1,@nikkideejay I actually use your nifty Lil Sufi creation as my wallpaperto my phone.. It's BA!! And I've gotten alot of comments 
0,@gailrennie im not sure... there is a Direct Message thing... but im on mobile.twitter... so it doesn work  Lol
0,@daremoshiranai @rislim   how is that hot?  What did that hooker do to you in Vegas????  
1,@Martham112 Oh hi!  Nice to meet you 
1,@JamesHancox thanks for being so nice to me last night I appreciate it 
1,@Elisha_Cole ty  well i finish this class after the last lesson on Tuesday this comin wk then i have a week b4 i start a few new classes
1,@Little_Lin morning! 
1,@SaraLuvzDrew LOL well that is a shoutout..you lucky  and I will but after the chat okk??
0,"@BrainTwitch thats what i SAID. unfortunately, itunes says Back Up, You Betta. "
1,@adro_94 and also KYLIE was there :o OHHHH kylie 
0,@AQuietMadness Most people are lol. How tall are you? We're not allowed. The top is the same as the skirt 
0,i scream for ICE CREAM!! summer's almost over... 
0,@McFlyingGirl No  I was hoping to go to Glasgow for the UCATTIP and R:A but couldn't  you? xx
1,"@michaelgrainger Awww! You're a bit lovely, you! Thx! James is lovely, aspiring young writer, support is worth it's weight in gold  x"
