label,text
1,user what up homie! real g'z stay ruthless  hahahha lol whats happenin westside!!!!!!!!!!!!!!!
1,"user oh, you're such a cuttlett! i'm gonna' paint a brown spot on fred's nose over there and feature it on http "
0,user .. omg! it seems like i don't do anything else but work! some ppl's work end  5 but i take mine home with me..  but it pays off!
0,user haha. thanks for the list. got me some vc's on special again. w00t! and foot loops. forgot the milo though 
0,seriously? all my ringtones are gone? ugh. so not cool. 
1,it is f-unit n gino-ism time!! 
0,user me too but he doesn't have a hope in hell to be honest 
1,user thank you to   
1,missmelbourne no monday delight? hmm.. i'd pick mystical monday. it might turn to be a good monday! 
1,"user that's great, glad to hear it "
1,user toddles...hey that just came out but i don't think it will stick 
1,user of course absolutely swimmingly 
1,out of office replies on and away we go for half term 
1,user just warning you -- it took us 3 tries to have isabella it was lie god bonus for having survived ben 
1,"user its a cool layout.  and its up to you if you want to start a new site, it might be easier if you affie with one already"
0,user no... i paid good money for the lessons! why can't we do it tomorrow? 
1,"user heheh, that is like the upside of my deskjob . but see, i am a writer, so even if i get to cross over to the hustle, i still can "
0,lilly keeps growlinghissing at me  either she doesnt like me or she doesnt remember me d:
0,it hurts now 
1,user tis true  and it's supposed to clear up for this afternoon 
0,i just got called creepy by user!  i'm anything but creepy.
1,user yay! well that's awesome... at least i've kept one person entertained. 
0,my bff rocking hotel california now. no user songs!  done stay the same. what's next? hm.. careless whisper!
1,can't knock the hustle. sippin remy on the rockz.!   godniite love mufins.. lol
0,user got in a big argument last night with someone while i was very drunk and i don't think they care about me anymore  
1,"user boring meeting, sounds like a good chance to catch up on sleep to me "
1,user my dad owns it. 
0,"user glad to see the tour! bummed i'll be out of town then.  thanks to you and user for setting it up, tho. tweetupteatour"
0,it's not sunny outside 
0,audrey kitching or t.i hm i dont know 
1,"user ken's red x, or the lovely smell coming through my window? "
0,user i know.  omgsh. tour will not be the same without them. 
0,"user i've got a headache, too. it sucks. "
0,"user nah, it should be fine. we've hit a little from accidents. but we should be fine now. muh butt hurtz "
1,user  thanks i am gonna do more gardening tonight for exercise
1,user good morning 
1,user hi kahli waves then transforms into shitbox car 
1,"user i have the yearbook in the closet-i'll look it up 2moro if you are still curious  -um, where did user go to school exactly?lol"
0,i cant even spell quot;brainquot; anymore  
0,...permanetky cause the htel can't even get in cause  ad were wasted whichdoemst help  omg sorry i can't elieve i'm tweetinv eerione ha
1,"user you said your getting mcflys live album 2morrow, whats it called?  xx"
1,"he is so cute, and he seems so sweet.  i wish i had a man like that, but i'm to fucked up for anyone to want me "
0,user yes girl...i'm dead serious 
1,"user ps. i  may email you in a bit about a new fic of mine, get your views on it. "
0,user  hungry!
0,user unfortunately i didn't have a choice. 
0,user i'm hyper too.  be hyper with us!
0,user poor greyhounds. sad news. all for people to make money too  i hate it.
1,user don't have one of those ... think i just need to tweet profusely for a while .. any funnies? 
1,user use a really fast shutterspeed. 
1,user  hey fav mister 
0,user i try to find gold too 
0,sitting here eating hitchies - i'm alone  miss imke already...weekend was super-amazing! love jb - but not paris!
1,user user  think we can find a quot;brad pitt-typequot; guy along the way.  thelma and louise style 
0,user he's getting revenge for your trivial pursuit win. 
1,user it's still the last day! you just got away with a shorter last day. 
0,user aw mayun i'm having fb issues gonna be a while b4 i can get on 
1,user aw where are you at? i'm chillin my butt off in west hollywood  melrose amp; fairfax 
1,"user thanks, lindzey, thanks. "
0,user next monday.  how are you?
1,user stop listening to other people except me! and do what you think is best 
1,"user well i would help if i were around. but then again, that couldn't be good.  we would party.  user agreed! ;d"
1,user i got a couple of g3 imacs.  how about bolting them together somehow...a frankienmac 
1,i love how nice everyone is on twitter! it makes me smile 
0,isplayer has died! sorry 
1,mcfly's going to win musiqtone's gotta-know-june voting! congrats! user user user user. we r the best fans. 
1,user i hope you get the part!! 
0,user don't count on it 
1,"is going to watch musicamp;lyrics before bed. bye all! will try and tweet from old trafford, if i'm not too engrossed in the match! "
0,"awwk !  paul and everyone else cant come up anymore  awwkk and pauls going home sn , ah well im just of the landline with him x"
1,user   i'm knitpurlgurl on skype as well
0,could really do with one of those reassuring quot;everything will be okquot; hugs  lt;3
0,my nose is so runny  i need a good sleep but i can't cause my body sleeps like a god damn nocturnal
1,"user yeah, tell your friends to tweet me too! so that i can have more friends  thanks man"
1,i'm out. get at y'all later 
0,user i'm sorry to hear it.  i hope you feel better soon. snuggle up with a blanket and a sleepy movie.  it's what i do.
0,"user yep and its freezing, i hate winter  im literally wearing blackets"
0,user omg looking at that pic remind me of my days of music editing   it's been a long time 
0,"user  work, je commence a 7h30 mais j'habite tellement loin..."
1,"user not likely, "
1,oer! going to create a carbonmade profile for my photography ;d w.carbonmade.com 
1,user may i respectfully request more fic please? pleading eyes lol! i am desperate to know what happens! 
1,user no! i'm so desperate now i'll do anything to get some! i'm not loosing faith  did you get your postcards?
1,user aww i have until 9 
1,user cool!  i wish i had dd coffee 
1,user i wish it was me :x or with rian quot;what's this?quot; quot;the chain you locked me up withquot; or something along those lines 
1,user lma0 why are you lyin?! ...irememberwhen user user amp; user had a big orgy at the z0u 
0,"watching the news on tv nothing really changed from this morning. air france flight crashed on the atlantic ocean, 228 dead. "
1,user thank you and ff user  
0,user hey momma my phone is crazy broken right now  i wish i had the time to read those books!
1,user o that sounds sneaky 
1,user user user user user user user user  thanks for the ff mention friends  user thanks twifi
1,user true! have fun  work! 
0,user no luck finding working version  sorry!
1,user  it's just between me and you!!!lol thanks for the follow...i followed you back 
1,user  love you!! lt;3
0,"it's hotter than hades today!! i drove from my house to target in liberty, and my left arm is now darker than my right one!! lame.com "
1,user aw! thats sweet t!  im sure she will love it! your a good son!  
1,user their problem by getting the gov to step in and help. who said mercantilism is dead?  love it
1,user will drop you a dm with an email address to send something over to 
0,user yeah i'm completely miserable right now. i wish i could just go home and sleep... 
0,my hair  fail i will find a way. 
1,"just been in the pool with sister, it was awesome. best thing thats happened today "
0,user oh dear! aww that's so sad! dili ma enjoy ang vacation.  aw... i don't wanna go back to school na pud! this monday na!! 
1,"user thanks for the very nice art website, like the artwork "
0,"user damp unfortunatley  today was ok , how's the world e treating you ?"
1,hahaha made a dork out of myself with user  but its just all in a nights work  sweet dreams to my fav boys from hawaii 
1,"going to bed, gnight  x"
1,user its our night tomorrow my lovely!! im watchin easybeats on sbs 
1,user user user user i think you should go to rundle mall in adelaide tomorrow so i can stalk you 
0,user  where are you? 
1,"user by saying she's a dumb blonde, you become racist too. but what the heck.... she is a dumb blonde!  lol"
