label,text
0,user: i'd prefer the honda jazz if alone the price tag was feasible. 
0,"ehm, i think i'm a bit to slow, think the concert is over! "
1,hey ppl 
0,"user  i still have mine on fb, too. fail. we need to move on properly i guess."
1,user re: nolans the only thing that comes into my mind is quot;why?quot; 
0,home  emily i love you! i feel horrible.
1,user those are cute! 
0,"user yes again! i wont have my pictures up until late tomorrow, i'm on my laptop in the hotel but i forgot my camera cord "
1,"user good thanks  breakfast on papers to read all good, how the devil are you ?"
0,"no way, my dad and iain are leaving me alone! aarh  :"
1,user your welcome. 
0,user i am lost. please help me find a good home. 
0,"user nope i checked all my pockets  i'll keep looking, hope i've not lost it"
0,user vacation!! u're luckyy! i'm trying to study 
0,"getting ready to leave, love yall, aj is sick, mom is trying to go with his plans instead of her own, got to go be the peacemaker "
0,user no sound. 
0,user  that's a pic of a sad face for you.  http
0,"user not yet, but i am sure to be there when you're back from your friend's mum's funeral.  "
1,user i did k and i commented 
1,"user hey, where r you from? "
1,user thanks cj for the mention 
1,"rbuser  all out of props for ya today, so here is an extra  ? http"
1,manhattan said quot;you can take that to the bankquot; minus the self! 
1,user very well thanks... always good to catch up with friends 
0,user  still upset that i didnt go.
0,im bored and my fingers hurt from playing the guitar all day 
1,"user user oh, my heart is all aflutter!   had no idea coconut cups would get me love.  note to self..."
0,ive got mad cramps in my legs 
1,user fine thanks 
1,"user yea, you can read my story on the link i just gave, please check it out. i'm from california. "
0,user still no boston dates yet 
1,all im sayin is imma b da 1 to bring fubu back and make it hot again just you w8 amp; see ppl gone start wearin fubu again cuz of me 
1,"my fav atari games   missile command, space invaders, pong, donkey kong, dig dug, this 1 game that has two controllers and rocks!"
1,and my kiddos are trying to eat raman noodles with chopsticks.  silly girls. 
0,user i know!  i'm really upset about that.  i want to meet you all 
0,"even more bad news is i have to restat my 10 hour save on star ocean, i missed an awesome item "
1,user i still love ya though. just dont hide when i get to ny next month 
1,user quot;nodsquot; okay.. thanks 
1,user i'm good girl how you doing? ready for the radio show? 
1,im still up! almost ready to get ready to stripped out of my clothes for bed here..tell me whats going on???? im here tweets! 
1,"user yeah i know what you mean... i've done like no c2 revision, but i know what the remainder theorem is now so thats a start  x"
0,ok im headed to school! love you lambs! user ugh i have to wear this stupid knee brace  o well i lov you and hope you have a good day
0,"wanted to speak with my friend on msn, but i couldnt "
0,time to roll out! hope my bag doesn't get mushed 
0,i wish i was in la right now 
1,user : i highly recommends you join w.m2e.asia you can earn money from free shareholder by dividends. even you do nothing! 
0,user i've missed em all 
0,word count : 45. oh this sucks 
1,"user yeah, i should do that  but i need ice cream right now "
0,"user i just did.again! i swear when he pointd to me during hs last note, i thought i was gona passout.i know he saw me ballin' "
1,user i think three or so streaks sound good 
0,user i am lost. please help me find a good home. 
0,"oh, my. maid put a cup of coffee on my xenocide "
1,"user yeh mate, thats the one! "
1,"user oh, like that.  i just might. i don't think i've been in more than two fights ever, though.."
0,user we didnt get to hangout today.  next time. 
1,is nearly at the bus station in eindhoven 
1,dr who convention in belfast in may? user and user will be attending 
0,"had a yummy dinner. buh things r still complicated, i hate it how things like this happen. makes me sad "
1,"i think i might take a nap, but first i need to get her out my room "
0,floyd leaving for sg tonight.  http
1,user i shall send you this until i get a response.  no one words!  http
0,"user sorry for the late reply. no, im not going tomoro, we cant get there in time  but its ok cause i met atl today "
0,user aww  that's horrible! xd
1,user get 100 followers a day using w.tweeteradder.com once you add everyone you are on the train or pay vip 
0,at school  damn how can i have seen two of the bitches i hate at the same fucking time
1,4:45am here 
1,i like the google tetris logo 
0,"user  no, i saw the mistake, when i was home, uploading the pix. i was nervous, while drawing, lots of ppl where watching me."
0,arctic monkeys on jools holland. i was questioning their merit earlier. i feel bad about that now 
0,i was sleeping and then woken up by other half  i'm sleepy! 
0,user - oh its so exciting you make me wanna watch it but we dont get it here 
1,user ah.. thanks for the jabbawockeez link 
1,user  snuggles you be awesome.
0,user i'm sorry for your loss. 
0,user lol sounds fun!! i'm so bored here 
1,user she also would not like it if she saw these posts and employers do scan twitter and fb etc...you probably know this 
1,"back from a surf... very nice it was too.., and ive found the solution to my js problem...   lt;mr burnsgt; excellent lt;mr burnsgt;"
1,can we please get a couple of votez? once every 20 mins   http type in our username in the search box heartz xx
0,just got done talking to my bf on yahoo messenger he wasnt able to stay up all night  but he might be able to tomorrow
1,user http  they need to get their lazy asses up amp; satisfy our needs  lol
0,user we have to get three of each and you never get two the same which can cause probs if one is prettier than the other 
1,user mint  uhm just summerpops for me! xx
0,"pt, seems grader is still down "
0,user i just wish things could stay as it is as i am the happiest i have been since i was a kid living here 
1,user no  just am too lazy at times to reply to everything :p
1,waiting for oh. at least i have the cloud. we love the cloud!!! 
1,drinkin a few 
0,i feel yuckie after my for hour nap.. tummy hurts 
0,"user i think everyone is on the same wavelength with this one!  sadly, i don't think it'll ever go away.  "
0,disappointed that the cold-call recruiter hasn't called back  maybe tomorrow?
1,uploading a video  happy bday jason! may 5th 
0,user i am still waiting for the upgrade on my nokia.    it seems different networks make it available at diff times.
0,"hm, i smell sausages.... i didn't get any though  hmpf "
1,user you're awesome on many levels 
1,user thanxx 
1,"user morning, shame to be working in such weather "
1,user tell to tweet me porfavor 
0,user ooh. that sounds good. user is down so doubt we should meet tomorrow. 
1,wow.. dis is gr8   http
1,user  http  thanx for a great day had fun woot woot!! 
1,user i looked it up on craft cult! 
0,user so sorry...my 3 year old woke up with a nightmare   your trip sounds like so much fun!!!
0,user aw no elaborate planning for me 
0,user  that link didn't work.
1,user lovely. are they english ones? 
0,revision 
1,goal: make adipose plushie 
0,feels depressed suddenly. dunno why 
1,"user aw sweet   i trust she's keeping you very busy!  had a great weekend thanks, beach yesterday with friends, really nice day"
0,"user you saved my life. you taught me life lessons. yet i've still never met yougotten a reply  i love you, miley, my hero. "
1,user excellent......glad you're enjoying 
1,user i'm glad we hung out tonight. i love you! i will see you soon. 
1,great workout  i feel ready to take on the day! 
1,my husband  http
1,user no-one else has mentioned it and i can see the picture here so not sure what's going on.... but that's nothing new! 
1,g'morning everybody 
1,"user nah, i mostly played the quot;ladyquot; but when i got to be the crook, it was the hanky tied over the face like the cowboys "
0,user i missed it. i'll wait for the podcast to be uploaded later.... was it good? 
1,its so ugly out today! but im on my grind today guys! hit up a power plate class w user amp; now getting ready for church w my fam 
1,"user i nearly did, but my house is surrounded by bushes and trees "
1,"user ok i'm likin' your hubby's idea. smart man, make the ladies happy "
1,goodnight everyone! user i love you! i hope everything is ok! and you will always have love from all of your amazing fans 
